generation,best,average,best_value,average_value
617,5.11821,5.11806,5.11821,5.11806
618,5.11821,5.11821,5.11821,5.11821
619,5.11821,5.11792,5.11821,5.11792
620,5.11821,5.11788,5.11821,5.11788
621,5.11821,5.03331,5.11821,5.03331
622,5.11821,5.11051,5.11821,5.11051
623,5.11821,5.11575,5.11821,5.11575
624,5.11821,5.11665,5.11821,5.11665
625,5.11821,4.96534,5.11821,4.96534
626,5.11821,5.11697,5.11821,5.11697
627,5.11821,5.11752,5.11821,5.11752
628,5.11821,5.11806,5.11821,5.11806
629,5.11821,5.11161,5.11821,5.11161
630,5.11821,5.11716,5.11821,5.11716
631,5.11821,5.11774,5.11821,5.11774
